id,ra,dec,tile,chi2_max,mode,obs_f814w,snr_f814w,wht_f814w,f_auto_f814w,e_auto_f814w,m_auto_f814w,f_seg_f814w,e_seg_f814w,m_seg_f814w,f_aper_f814w,e_aper_f814w,m_aper_f814w,obs_f115w,snr_f115w,wht_f115w,f_auto_f115w,e_auto_f115w,m_auto_f115w,f_seg_f115w,e_seg_f115w,m_seg_f115w,f_aper_f115w,e_aper_f115w,m_aper_f115w,obs_f150w,snr_f150w,wht_f150w,f_auto_f150w,e_auto_f150w,m_auto_f150w,f_seg_f150w,e_seg_f150w,m_seg_f150w,f_aper_f150w,e_aper_f150w,m_aper_f150w,obs_f277w,snr_f277w,wht_f277w,f_auto_f277w,e_auto_f277w,m_auto_f277w,f_seg_f277w,e_seg_f277w,m_seg_f277w,f_aper_f277w,e_aper_f277w,m_aper_f277w,obs_f444w,snr_f444w,wht_f444w,f_auto_f444w,e_auto_f444w,m_auto_f444w,f_seg_f444w,e_seg_f444w,m_seg_f444w,f_aper_f444w,e_aper_f444w,m_aper_f444w,obs_f770w,snr_f770w,wht_f770w,f_auto_f770w,e_auto_f770w,m_auto_f770w,f_seg_f770w,e_seg_f770w,m_seg_f770w,f_aper_f770w,e_aper_f770w,m_aper_f770w,in_spec,id_spec,match_radius_spec,z_spec,flag_spec,in_sepp,id_sepp,match_radius_sepp,f_sepp_model_hsc_g,e_sepp_model_hsc_g,f_sepp_model_hsc_r,e_sepp_model_hsc_r,f_sepp_model_hsc_i,e_sepp_model_hsc_i,f_sepp_model_hsc_z,e_sepp_model_hsc_z,f_sepp_model_hsc_y,e_sepp_model_hsc_y,f_sepp_model_uvista_Y,e_sepp_model_uvista_Y,f_sepp_model_uvista_J,e_sepp_model_uvista_J,f_sepp_model_uvista_H,e_sepp_model_uvista_H,f_sepp_model_uvista_Ks,e_sepp_model_uvista_Ks,f_sepp_model_f814w,e_sepp_model_f814w,f_sepp_model_f115w,e_sepp_model_f115w,f_sepp_model_f150w,e_sepp_model_f150w,f_sepp_model_f277w,e_sepp_model_f277w,f_sepp_model_f444w,e_sepp_model_f444w,f_sepp_model_f770w,e_sepp_model_f770w,in_primer,id_primer,match_radius_primer,f_primer_auto_f606w,e_primer_auto_f606w,f_primer_auto_f814w,e_primer_auto_f814w,f_primer_auto_f090w,e_primer_auto_f090w,f_primer_auto_f115w,e_primer_auto_f115w,f_primer_auto_f150w,e_primer_auto_f150w,f_primer_auto_f200w,e_primer_auto_f200w,f_primer_auto_f277w,e_primer_auto_f277w,f_primer_auto_f356w,e_primer_auto_f356w,f_primer_auto_f410m,e_primer_auto_f410m,f_primer_auto_f444w,e_primer_auto_f444w,C_f444w,kron_rad,kron_pa,kron1_a,kron1_b,kron1_area,kron2_a,kron2_b,kron2_area,seg_area,kron_corr,seg_corr,kron_f444w_psf_corr,kron_f770w_psf_corr,xtra_kron_corr_f770w,xtra_seg_corr_f770w,our_id,FLUX_MODEL_CFHT-u,FLUX_MODEL_HSC-g,FLUX_MODEL_HSC-r,FLUX_MODEL_HSC-i,FLUX_MODEL_HSC-z,FLUX_MODEL_HSC-y,FLUX_MODEL_HSC-NB0816,FLUX_MODEL_HSC-NB0921,FLUX_MODEL_HSC-NB1010,FLUX_MODEL_UVISTA-Y,FLUX_MODEL_UVISTA-J,FLUX_MODEL_UVISTA-H,FLUX_MODEL_UVISTA-Ks,FLUX_MODEL_UVISTA-NB118,FLUX_MODEL_SC-IA484,FLUX_MODEL_SC-IA527,FLUX_MODEL_SC-IA624,FLUX_MODEL_SC-IA679,FLUX_MODEL_SC-IA738,FLUX_MODEL_SC-IA767,FLUX_MODEL_SC-IB427,FLUX_MODEL_SC-IB505,FLUX_MODEL_SC-IB574,FLUX_MODEL_SC-IB709,FLUX_MODEL_SC-IB827,FLUX_MODEL_SC-NB711,FLUX_MODEL_SC-NB816,FLUX_MODEL_IRAC-ch1,FLUX_MODEL_IRAC-ch2,FLUX_MODEL_IRAC-ch3,FLUX_MODEL_IRAC-ch4,FLUX_ERR_MODEL_CFHT-u,FLUX_ERR_MODEL_HSC-g,FLUX_ERR_MODEL_HSC-r,FLUX_ERR_MODEL_HSC-i,FLUX_ERR_MODEL_HSC-z,FLUX_ERR_MODEL_HSC-y,FLUX_ERR_MODEL_HSC-NB0816,FLUX_ERR_MODEL_HSC-NB0921,FLUX_ERR_MODEL_HSC-NB1010,FLUX_ERR_MODEL_UVISTA-Y,FLUX_ERR_MODEL_UVISTA-J,FLUX_ERR_MODEL_UVISTA-H,FLUX_ERR_MODEL_UVISTA-Ks,FLUX_ERR_MODEL_UVISTA-NB118,FLUX_ERR_MODEL_SC-IA484,FLUX_ERR_MODEL_SC-IA527,FLUX_ERR_MODEL_SC-IA624,FLUX_ERR_MODEL_SC-IA679,FLUX_ERR_MODEL_SC-IA738,FLUX_ERR_MODEL_SC-IA767,FLUX_ERR_MODEL_SC-IB427,FLUX_ERR_MODEL_SC-IB505,FLUX_ERR_MODEL_SC-IB574,FLUX_ERR_MODEL_SC-IB709,FLUX_ERR_MODEL_SC-IB827,FLUX_ERR_MODEL_SC-NB711,FLUX_ERR_MODEL_SC-NB816,FLUX_ERR_MODEL_IRAC-ch1,FLUX_ERR_MODEL_IRAC-ch2,FLUX_ERR_MODEL_IRAC-ch3
756228,150.06120015783387,2.3746272682231964,B7,22.734386444091797,cold,True,15.268207282207346,96817.671875,0.06773350623843145,0.010116866043841306,26.823056728460855,0.057519770195053714,0.008279900734750366,27.000522766606792,[0.0418362  0.04802141 0.06150135 0.0650492  0.08285807],[0.00658035 0.00702511 0.00979999 0.0131076  0.01715856],[27.34618494 27.19647838 26.92785404 26.86696077 26.60422865],True,3.222476377633091,335.2689666748047,0.003797632265896984,0.03684694232089859,29.951283350705623,0.01774196859480161,0.027176763950804497,28.277561106876338,[0.02166988 0.0119678  0.00060589 0.00654803 0.02091722],[0.02588959 0.02946308 0.04592678 0.06770337 0.09450943],[28.06042447 28.70503006 31.94407553 29.35978827 28.09880556],True,12.093024274445753,608.3038024902344,0.12552190223561935,0.029971029213774755,26.15326684180036,0.11874781871074629,0.02318684025582921,26.2135015203418,[0.08934268 0.0959222  0.09809541 0.09699421 0.06605692],[0.0218226  0.023997   0.0359974  0.05280926 0.07373473],[26.52241824 26.44526779 26.42094386 26.43320108 26.85026983],True,44.37367190588558,10205.322265625,0.1176915243423123,0.007641254374280708,26.22320265259726,0.11033609584068507,0.005061777176166809,26.29327159050282,[0.08535162 0.08988242 0.09593819 0.08517005 0.07432579],[0.00563721 0.00670985 0.01099918 0.01709497 0.02477693],[26.57203619 26.51587871 26.44508681 26.57434838 26.72221676],True,27.513658421572533,13164.31787109375,0.11769025391291664,0.009533789837403423,26.22321437271596,0.10411469259509923,0.00638834464897924,26.356285569333938,[0.07763568 0.08635662 0.10822581 0.11477955 0.11523832],[0.00742402 0.00857716 0.01327418 0.01954756 0.02720226],[26.67491227 26.55932648 26.31423848 26.25040429 26.24607335],False,,0.0,,,,,,,[nan nan nan nan nan],[nan nan nan nan nan],[nan nan nan nan nan],False,999999,,,999999,True,211758,0.006520398,0.03902645,0.0039424263,0.04028832,0.0056751017,0.041393895,0.005605381,0.04460619,0.008894442,0.009702421,0.020310642,-0.016643662,0.008709227,-0.0014538168,0.01010737,0.048803862,0.015485178,0.15547441,0.021628695,0.050920114,0.0032395618,0.045321606,0.0088339755,0.11164502,0.008401567,0.11148234,0.0046285638,0.105454676,0.0047699604,-9.98e+31,-9.98e+31,True,64914,0.017888937,0.058516763,0.015134884,0.06989173,0.011925789,0.02357564,0.014178669,0.08466686,0.014587694,0.09148694,0.012562473,0.1087777,0.009995124,0.1261438,0.0040980694,0.11742178,0.003577709,0.13875978,0.0065312167,0.14344484,0.005646026,0.4174224901832014,0.08110992357828524,-1.4452059268951416,0.21285367859598492,0.17609731486028166,130.84021747300912,0.4837583604454202,0.4002211701370037,675.827569591989,66.0,1.5149645946487642,1.9803443435248549,1.1303904475238675,1.2339154811058783,1.3162298389145834,0.6426832438662375,0,3.9177656690501244e-31,4.135307111932391e-31,4.125256977700093e-31,4.237591952044494e-31,4.454474438900939e-31,2.4881148620680544e-32,3.8919579784079076e-31,3.594244874054243e-32,1.2614225874333032e-30,-2.7505288318993375e-32,1.1032241815069434e-30,1.0954461394698878e-30,1.486673576071636e-30,-2.4962635707611385e-30,2.78232997912915e-31,4.027965670000951e-31,-2.8703544230861353e-31,-4.4545452879627394e-33,5.300566961362381e-31,-1.4033150336043519e-30,3.4437476434129704e-31,5.412987686013817e-31,-1.9067110494750857e-31,-6.985507297982508e-31,6.415025923064305e-31,6.892766165090371e-31,2.7997075101641197e-31,3.975052202975319e-31,1.4423893170226242e-31,-2.1450627323900783e-29,4.954526928211177e-30,6.865684920195018e-32,5.291755427168278e-32,7.583015714556555e-32,7.632411397756401e-32,1.2011085579214116e-31,2.713986775792268e-31,2.6080781180508424e-31,2.536563060917492e-31,1.666038397388358e-30,1.4953234330014497e-31,1.759909288752018e-31,2.2153955685923e-31,2.9756242538112206e-31,3.928336917552723e-31,1.0965276865176668e-31,8.948676477354424e-32,9.667911907324347e-32,5.492007205858844e-31,1.5239423443693912e-31,4.3972968678192675e-31,4.0528295168631695e-31,1.9198981685537864e-31,7.312175757928422e-31,4.020925803939972e-31,6.659577198586509e-31,1.6042385079393334e-31,7.726101592637281e-31,1.2650578388868496e-31,1.5220930801059954e-31,3.649434224978012e-30
756257,150.05896109836368,2.375724728717165,B7,26.60645866394043,cold,True,15.092929222870167,48639.28515625,0.10555245727276676,0.011826713709209218,26.341394751821056,0.08544000366348443,0.01032136710216056,26.57091247651698,[0.05979574 0.07343872 0.10564025 0.15151572 0.18311875],[0.00939292 0.0096353  0.01227781 0.0158024  0.02043361],[26.95839    26.73525295 26.34049203 25.94892138 25.74323361],True,11.491247065354715,668.5725708007812,0.13910574953446464,0.03165647907102684,26.041702920603914,0.11196505095381487,0.02290674070186287,26.277359417091965,[0.07558811 0.09246685 0.14218704 0.18528448 0.2022672 ],[0.0186522  0.02116085 0.0327167  0.04843366 0.06784708],[26.70393189 26.48510041 26.01791557 25.73046804 25.63525196],True,18.828098579971705,1199.494384765625,0.14543915249806577,0.02463866653046122,25.993362284362902,0.13730632260018508,0.017975617904154396,26.055839282701804,[0.09939105 0.12303487 0.15674515 0.15951197 0.14526222],[0.01478742 0.01676855 0.02549867 0.03769358 0.05297861],[26.40669747 26.17499509 25.91208033 25.8930824  25.99468389],True,54.00323705495426,9981.86767578125,0.19428661446037224,0.010850840075308442,25.678958420914633,0.17636452401368877,0.007289592548878235,25.78403754578258,[0.11561585 0.14976527 0.20489059 0.22105041 0.22397881],[0.00575713 0.00689345 0.01125238 0.01736352 0.02510655],[26.24252216 25.96153782 25.62126057 25.53883729 25.52454829],True,31.199206887594304,12930.46044921875,0.1383945938498775,0.012821047566479286,26.04726780859569,0.12770630675744796,0.008849761576596341,26.134534758874576,[0.0904879  0.11237491 0.1472064  0.15242321 0.15275075],[0.00753073 0.00870262 0.01343359 0.01975298 0.0274711 ],[26.50858941 26.2733922  25.98024886 25.94243785 25.94010728],False,,0.0,,,,,,,[nan nan nan nan nan],[nan nan nan nan nan],[nan nan nan nan nan],False,999999,,,999999,True,211807,0.006087181,0.047388345,0.0033453184,0.059849348,0.004807843,0.108693354,0.0047876034,0.12355343,0.0076600728,0.14693604,0.017291754,0.1562154,0.008062659,0.23636489,0.009264491,0.23141064,0.012954591,0.28027815,0.018143777,0.111393735,0.004893874,0.15537246,0.010554147,0.19289134,0.008880404,0.22968511,0.004927577,0.17016226,0.0048681977,-9.98e+31,-9.98e+31,True,65158,0.0061538457,0.050686195,0.013919123,0.08679209,0.00932697,0.08433741,0.009347962,0.07804243,0.009588533,0.12558608,0.008230628,0.122216046,0.006474214,0.13028738,0.0026517157,0.12428203,0.0023107708,0.11283743,0.0041684816,0.097107425,0.0036831028,0.35948237461593796,0.07854172841523226,1.0214956998825073,0.2948246453057137,0.25390118928065325,261.2978781631745,0.6700560120584401,0.5770481574560301,1349.6791227436695,152.0,1.0539919894923524,1.249742334331513,1.083694278301673,1.1132154251136324,1.2342082301102426,0.7790135453824464,0,4.608645231425109e-31,4.988658205383611e-31,6.128963026729259e-31,1.1089085327140174e-30,1.2743744960433495e-30,1.3637492239214669e-30,8.41597915725929e-31,1.2596618802730437e-30,1.740641181615709e-30,1.911599204854367e-30,6.873009272848514e-30,4.7823492616325256e-30,3.1922922817739724e-30,2.5262794210563982e-31,6.311202124751025e-31,3.951101496501431e-31,5.8240736285307575e-31,-2.586336875073768e-31,2.087016831132306e-31,1.5351549943221382e-30,4.229191199886309e-31,1.4040147738320873e-30,2.865662427164724e-31,-1.9741262378941194e-31,1.074438921895097e-30,7.274138904159778e-31,8.901789037141828e-31,1.5686813475112091e-30,4.135448986338401e-31,-5.360459814303298e-30,-1.0195881598772729e-32,8.768996019401942e-32,6.909360554754476e-32,9.866616138877438e-32,1.0048075934939848e-31,1.5874204282384166e-31,3.554558337098376e-31,3.3658488833565596e-31,3.285182401398826e-31,2.1774330043552827e-30,2.0147946690940556e-31,2.344037084245739e-31,2.860529372690424e-31,3.828595493181741e-31,5.522061490459049e-31,1.7132887110011583e-31,1.3072326027949035e-31,1.2079609082711188e-31,7.913912880159516e-31,2.1690598180480033e-31,6.353520969283747e-31,4.862196654301248e-31,2.483323211486185e-31,9.559608394797727e-31,5.230453487080823e-31,6.651083977933192e-31,2.597502908867074e-31,9.804001611760277e-31,1.7769325341682833e-31,2.029909112515109e-31,4.147804438423165e-30
756324,150.0621863944692,2.3752308893787197,B7,13.810439109802246,cold,True,9.004832570343602,116911.34375,0.043047219310209,0.009406953517850184,27.3152028650517,0.040309462919093215,0.008504361101009633,27.386548093088393,[0.02581125 0.02920037 0.03508313 0.04876658 0.05375311],[0.00585169 0.0062378  0.00871064 0.01175128 0.0152628 ],[27.87054282 27.73659473 27.53731993 27.17975983 27.07405657],True,1.7563328176859854,337.5830993652344,-0.012910453251229964,0.037670951259278884,,0.004839178445320583,0.030346804860619213,29.688136529611846,[ 0.0048403  -0.00373168 -0.03778399 -0.08553323 -0.13307678],[0.0260999  0.02971318 0.04586079 0.06785173 0.09538148],[29.68788448         nan         nan         nan         nan],True,8.076985874884372,637.0628662109375,0.07470882169561789,0.028743685112090554,26.71663590530993,0.0802090817151676,0.023349012566473707,26.63950676156289,[ 0.05208254  0.05421669  0.04738125  0.0302228  -0.0052824 ],[0.01976588 0.02265607 0.03482945 0.05172854 0.0729429 ],[27.10833533 27.06473317 27.21104929 27.69922892         nan],True,31.684504856049543,9778.318359375,0.11442011824423162,0.0075177252483402054,26.253809641684185,0.0989078984860872,0.005197720341311721,26.41198818621259,[0.06217849 0.07460749 0.09593188 0.09873779 0.09581254],[0.00569211 0.00683495 0.01122966 0.01744861 0.02529426],[26.91596516 26.71810959 26.44515824 26.41385707 26.44650972],True,23.50124871039548,12616.0517578125,0.12040232266736353,0.009429401611399404,26.198478459963397,0.1059519245017368,0.006581637907339899,26.337293498266096,[0.06707133 0.07909261 0.11335764 0.11916766 0.11636773],[0.00757947 0.00875309 0.01355865 0.01996021 0.02777733],[26.83372327 26.65472579 26.26393864 26.20966956 26.23548423],False,,0.0,,,,,,,[nan nan nan nan nan],[nan nan nan nan nan],[nan nan nan nan nan],False,999999,,,999999,True,211952,0.0037644005,0.020170944,0.006424249,0.02051295,0.009085158,0.034666553,0.009216977,0.029762087,0.01469313,0.034313966,0.03279508,0.029153954,0.015042774,0.09864658,0.018099532,0.07925882,0.025496371,0.08955418,0.03562695,0.036672015,0.00622444,0.009768997,0.0134561835,0.08917579,0.011169289,0.114819415,0.0050162184,0.12824133,0.0057978486,-9.98e+31,-9.98e+31,True,65035,0.002720482,0.02282586,0.010968215,0.0385553,0.009989005,0.04283428,0.013434781,0.030773375,0.013818242,0.06878895,0.011565597,0.09204178,0.009301094,0.11860539,0.0037355593,0.10211808,0.0032672407,0.11081289,0.0060207495,0.10651366,0.0052005346,0.3452715189559511,0.08692409857053707,-1.0105680227279663,0.20087237270707356,0.1639403919177921,114.95120857736234,0.45652811978880353,0.37259179981316387,593.7562426516649,48.0,1.6880994348281524,2.6981631015486975,1.1363863730285326,1.2659797952162077,1.310664814376895,0.509553917326391,0,6.659316219438671e-32,1.6833398772805744e-31,1.1776241583658582e-31,2.34795286577698e-31,1.857906375722879e-31,1.3137386386720724e-31,-7.820775955495934e-32,2.0172474513527178e-32,-3.167072031680717e-31,1.318120607298662e-31,1.2287397346137192e-30,1.3789128627330154e-30,6.209590368290992e-31,-1.0537272679722066e-31,3.563684127441528e-31,1.0322271640213837e-32,4.9603259723009566e-33,-5.9976639501836745e-31,-2.9708349521539328e-31,7.297947139930755e-31,3.424186682144373e-31,3.5328793747027313e-31,-2.907504304714463e-31,-1.5045597958989311e-31,1.609541926900742e-30,4.915217039323159e-31,-7.648652092667563e-31,8.180254613827446e-31,-4.632655579660671e-31,-5.435970932627755e-30,-9.62517270008656e-30,1.0613105386068244e-31,8.20638834720266e-32,1.1409800468234704e-31,1.1769152924447307e-31,1.8587993056453924e-31,4.1514109108080785e-31,3.9156888176057177e-31,3.878209135020031e-31,2.4501543075656225e-30,2.5377858546040755e-31,2.7634331547602554e-31,3.4757617012568603e-31,4.655777081741166e-31,6.101862104983046e-31,1.841855971161584e-31,1.5772244142690134e-31,1.5828867732257352e-31,8.521599878906285e-31,2.26302334903538e-31,6.573889044039201e-31,5.927229048454456e-31,2.837132036568538e-31,9.679711135554064e-31,6.002241892173248e-31,8.774859785465254e-31,3.057021372072166e-31,1.1018819012813403e-30,2.1690785209813432e-31,1.9375685345360038e-31,5.2145237882342965e-30
756353,150.06072331473035,2.375965200638532,B7,53.52595138549805,cold,True,39.921159341984584,92536.0859375,0.24200926234347878,0.013663279948343248,25.44048565249971,0.22819891031813072,0.01188682572460239,25.504281706607337,[0.11182419 0.13684091 0.18360137 0.21112539 0.24042456],[0.00710345 0.00741413 0.00989137 0.01302923 0.0169488 ],[26.27872622 26.05952575 25.74037584 25.58871444 25.44761855],True,21.512486689606913,632.755859375,0.2963029173188479,0.04365615103823118,25.22072580366276,0.30145487213665867,0.03379243494895156,25.20200985388556,[0.14994774 0.18518199 0.23957871 0.26788934 0.29427313],[0.01936625 0.02188823 0.03340611 0.04933471 0.06930526],[25.96021582 25.73106874 25.45144508 25.33017703 25.2281891 ],True,46.50741026146777,1176.972900390625,0.5536522783726348,0.03389042770216876,24.541972893656833,0.5422556224862626,0.02638953266136521,24.564555462834523,[0.25133037 0.32388862 0.44291334 0.48932318 0.4917052 ],[0.01546299 0.01724499 0.02596742 0.03825752 0.05370749],[25.39945318 25.12407641 24.78426872 24.67607614 24.67080362],True,61.61913215320792,8307.50390625,0.28849451962075323,0.015538519231828968,25.24972170351882,0.2781586955423107,0.011247624903628229,25.289334019769022,[0.13193936 0.16150885 0.21693761 0.25317159 0.27293612],[0.00629806 0.00749863 0.01223092 0.01892119 0.02738727],[26.09912965 25.87957483 25.55922852 25.39152819 25.30991309],True,41.3816668369173,11293.3056640625,0.31616991525772575,0.017644515324799433,25.15026426521112,0.2960584749052536,0.013120035861809862,25.221621878244818,[0.12649351 0.16696127 0.23654704 0.27876456 0.29745706],[0.00803516 0.00928857 0.01433393 0.0210287  0.02923619],[26.14489497 25.8435263  25.46527183 25.28697172 25.21650493],False,,0.0,,,,,,,[nan nan nan nan nan],[nan nan nan nan nan],[nan nan nan nan nan],False,999999,,,999999,True,212140,0.06629673,0.25433624,0.0040292544,0.27512267,0.0058618695,0.26325935,0.0058916216,0.26619107,0.009433899,0.19990939,0.020813772,0.21979319,0.00962755,0.3770145,0.011148284,0.515776,0.015823679,0.51902586,0.021998296,0.23848389,0.004964904,0.38635412,0.015079685,0.69164294,0.01669283,0.32685816,0.007395631,0.33510643,0.008092749,-9.98e+31,-9.98e+31,True,65214,0.015080418,0.2646266,0.019143872,0.25343353,0.015032734,0.27182394,0.018452927,0.32309535,0.019329496,0.5563638,0.016616872,0.38981202,0.013179329,0.29670465,0.0052051796,0.300588,0.0046308083,0.31815317,0.008284279,0.2808517,0.0071566184,0.3142655097409645,0.07764900419803156,1.4096815586090088,0.4288316833890447,0.25921575137157576,388.0213445608077,0.9746174622478287,0.5891267076626722,2004.2424822355765,250.0,1.2604258900099194,1.4411428317233144,1.067930636118542,1.0971988588323214,1.1653537199612132,0.8344838613294298,0,2.5101454144499615e-30,2.8497543869278755e-30,3.0375050498482378e-30,2.9281624602970448e-30,2.9568322319195403e-30,2.011017332682746e-30,2.2474647903951703e-30,2.3028549436018064e-30,3.1057145423858325e-30,2.8192933235957165e-30,8.197722485275055e-30,7.748270201474107e-30,5.6801389437890944e-30,2.7598059367838156e-30,2.3509198867314808e-30,2.5711546023755413e-30,3.862641161954563e-30,3.0601851071071458e-30,2.2110597894773797e-30,2.235126977314502e-30,2.6083638056053954e-30,2.871925777461793e-30,3.057080064727216e-30,3.58802880864137e-30,3.405825886793695e-30,7.318069071131903e-31,1.963906299533234e-30,4.5608586758840124e-30,3.588866733747492e-30,-2.798468621902863e-29,-4.229020508005141e-29,1.9134215636606414e-31,1.4704745548715931e-31,2.1221198816648343e-31,2.163984744177926e-31,3.431049254928935e-31,7.546718081684729e-31,7.083488450257269e-31,7.136840464418037e-31,4.6432225261947925e-30,4.368903803282629e-31,4.90014165085611e-31,6.1301959322458105e-31,8.26065179137882e-31,1.1715282595092168e-30,3.2371570453812184e-31,2.5653682830241584e-31,2.914602240794231e-31,1.7212087060419963e-30,4.226103134363611e-31,1.2600756215581002e-30,9.743410121403008e-31,5.179493594641797e-31,2.400347643261353e-30,1.1970788218051561e-30,1.5847218109147214e-30,5.0827332613217245e-31,2.0064783642221842e-30,3.48742827860833e-31,3.8888148659930196e-31,1.1349607387100836e-29
756380,150.05853808875221,2.37704030042109,B7,30.541013717651367,cold,True,24.600919184766067,42102.625,0.34951591050104774,0.023554264198494657,25.04139824657345,0.3117259764975573,0.02160693512288009,25.165633137126807,[0.11298823 0.15395238 0.22876683 0.28680148 0.3434168 ],[0.01114901 0.01162653 0.01571008 0.02011913 0.0256839 ],[26.26748262 25.93159962 25.501583   25.25611216 25.06051177],True,14.853464544965458,517.3599548339844,0.40414794839494755,0.050587489859895425,24.883714676031943,0.37269805948509965,0.03938190657203293,24.971672793450406,[0.12133901 0.1692251  0.2641117  0.31869348 0.36212803],[0.02079294 0.0237668  0.03644944 0.05383154 0.07550143],[26.19006453 25.82890369 25.34559654 25.14163269 25.00291026],True,17.964304103204984,964.0511779785156,0.36971040431777863,0.03923938439057895,24.980411440843927,0.350129923804547,0.03076266261298374,25.0394925491126,[0.11746576 0.16605561 0.2487111  0.29613494 0.32144396],[0.01585984 0.0182766  0.02821659 0.04166352 0.05849714],[26.22528737 25.84943174 25.41082772 25.2213415  25.13230244],True,64.00883676987007,9778.5927734375,0.41772099839971655,0.015256833978831989,24.847849853918873,0.39298783768131157,0.010870944307831636,24.914117847549946,[0.13576458 0.18410154 0.27772588 0.3240609  0.34639189],[0.00587502 0.00701386 0.01137347 0.01754877 0.0253912 ],[26.06809943 25.73742206 25.29102473 25.12349902 25.05114635],True,28.091184619280828,12596.8544921875,0.29619582319356624,0.017751829017426692,25.221118297224187,0.278204921425756,0.013059967178799278,25.289153601374153,[0.0860301  0.12389006 0.19373944 0.24016235 0.27657655],[0.00767421 0.00885862 0.01365744 0.02003338 0.02784575],[26.56343954 26.16747445 25.68202055 25.4488033  25.29552723],False,,0.0,,,,,,,[nan nan nan nan nan],[nan nan nan nan nan],[nan nan nan nan nan],False,999999,,,999999,True,213049,0.024818724,0.1299923,0.0034485792,0.12274377,0.0049491525,0.2149374,0.0049291197,0.25502396,0.0077651963,0.29079536,0.01773598,0.23680569,0.008276989,0.32522428,0.009393635,0.17598546,0.013196827,0.2275335,0.0184563,0.22428162,0.0059064813,0.27327955,0.011694625,0.25505683,0.009432313,0.2869996,0.0038034974,0.18904568,0.0043762852,-9.98e+31,-9.98e+31,False,999999,,,,,,,,,,,,,,,,,,,,,,0.26105989049295086,0.07714419492320732,-1.0885605812072754,0.4378273435520453,0.270131683198715,412.8438020016161,0.9950621444364665,0.6139356436334432,2132.457654967025,248.0,1.3574765602605963,1.6521916639781933,1.0646678054215206,1.0931339079476294,1.122865460633952,0.7685289362183177,0,1.3101342086772217e-30,1.2493364801528438e-30,1.4305467307638049e-30,2.4940064486650566e-30,2.9584374523704417e-30,3.584375450205012e-30,2.26922240216908e-30,3.534545884785839e-30,2.250702263380846e-30,3.7796407410081216e-30,9.205377276827521e-30,5.710700237633882e-30,3.936342359891225e-30,3.8778300138915604e-30,7.297586167140268e-31,1.5828054831866632e-30,1.9254817140450735e-30,2.0512761912267603e-30,1.9605303841370102e-30,1.923040258488151e-30,9.117496829633276e-31,1.584928916777619e-30,1.3990499567725206e-30,2.215238314456145e-30,3.67621018629218e-30,2.5632108990154303e-30,2.2480571270064477e-30,1.6141523244053287e-30,1.457964098587766e-30,-4.550263336063534e-30,8.209467584243618e-30,1.7004035672667074e-31,1.3544382574608835e-31,1.9158814707831188e-31,2.055193557274561e-31,3.0223592082658374e-31,6.951849179491307e-31,6.547755425515179e-31,6.389771042735332e-31,4.334199569989064e-30,3.962204643286999e-31,4.467680159393754e-31,5.717897625291852e-31,7.445770024496568e-31,1.0785669984269419e-30,3.2414467449775226e-31,2.565105306370813e-31,2.28764080663598e-31,1.6359541733847694e-30,3.806122783386445e-31,1.153977008208521e-30,8.863765125843563e-31,4.942317131537658e-31,1.630875009502181e-30,9.884000403279417e-31,1.3265988499676827e-30,3.973795813854163e-31,1.77098262067063e-30,3.6927195276722394e-31,3.974417262583545e-31,7.735101424175675e-30
