id	redshift	hst.wfc.F814W	hst.wfc.F814W_err	jwst.nircam.F115W	jwst.nircam.F115W_err	jwst.nircam.F150W	jwst.nircam.F150W_err	jwst.nircam.F277W	jwst.nircam.F277W_err	jwst.nircam.F444W	jwst.nircam.F444W_err	jwst.miri.F770W	jwst.miri.F770W_err	hst.wfc.F606W	hst.wfc.F606W_err	jwst.nircam.F090W	jwst.nircam.F090W_err	jwst.nircam.F200W	jwst.nircam.F200W_err	jwst.nircam.F356W	jwst.nircam.F356W_err	jwst.nircam.F410M	jwst.nircam.F410M_err	cfht.megacam.u	cfht.megacam.u_err	subaru.hsc.g	subaru.hsc.g_err	subaru.hsc.r	subaru.hsc.r_err	subaru.hsc.i	subaru.hsc.i_err	subaru.hsc.z	subaru.hsc.z_err	subaru.hsc.y	subaru.hsc.y_err	vista.vircam.Y	vista.vircam.Y_err	vista.vircam.J	vista.vircam.J_err	vista.vircam.H	vista.vircam.H_err	vista.vircam.Ks	vista.vircam.Ks_err	subaru.suprime.IB427	subaru.suprime.IB427_err	subaru.suprime.IB505	subaru.suprime.IB505_err	subaru.suprime.IB574	subaru.suprime.IB574_err	subaru.suprime.IB709	subaru.suprime.IB709_err	subaru.suprime.IB827	subaru.suprime.IB827_err	subaru.suprime.NB711	subaru.suprime.NB711_err	subaru.suprime.NB816	subaru.suprime.NB816_err	spitzer.irac.ch1	spitzer.irac.ch1_err	spitzer.irac.ch2	spitzer.irac.ch2_err	spitzer.irac.ch3	spitzer.irac.ch3_err
756228	-99.0	6.77335062384314e-05	1.01168660438413e-05	8.466686e-05	1.4587694e-05	9.148694000000001e-05	1.2562473e-05	0.0001261438	4.098069400000001e-06	0.00014344483999999998	5.646026e-06	0.0	-0.099	5.8516763e-05	1.5134884e-05	0.0	2.3575639999999998e-05	0.0001087777	9.995124e-06	0.00011742178	3.577709e-06	0.00013875978	6.5312167e-06	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
756257	-99.0	8.679209e-05	9.32697e-06	7.804243e-05	9.588533e-06	0.00012558608	8.230628e-06	0.00013028738	2.6517157e-06	9.7107425e-05	3.6831028e-06	0.0	-0.099	5.0686195e-05	1.3919123e-05	8.433741e-05	9.347962e-06	0.000122216046	6.474214e-06	0.00012428203	2.3107708e-06	0.00011283743000000001	4.1684816e-06	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
756324	-99.0	4.3047219310209e-05	9.4069535178501e-06	0.0	3.0773375e-05	6.878895e-05	1.1565597e-05	0.00011860539000000001	3.7355593e-06	0.00010651366	5.2005346e-06	0.0	-0.099	0.0	2.282586e-05	4.283428e-05	1.3434781e-05	9.204178000000001e-05	9.301094e-06	0.00010211808	3.2672407e-06	0.00011081289	6.0207495e-06	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
756353	-99.0	0.00024200926234347868	1.36632799483432e-05	0.00032309535	1.9329496e-05	0.0005563638	1.6616872e-05	0.00029670465	5.2051796e-06	0.0002808517	7.1566184e-06	0.0	-0.099	0.0002646266	1.9143871999999998e-05	0.00027182393999999996	1.8452927e-05	0.00038981202	1.3179329e-05	0.000300588	4.6308083e-06	0.00031815316999999997	8.284279e-06	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
756380	-99.0	0.00034951591050104766	2.3554264198494603e-05	0.0004041479483949475	5.05874898598954e-05	0.00036971040431777857	3.92393843905789e-05	0.0004177209983997165	1.52568339788319e-05	0.0002961958231935662	1.77518290174266e-05	0.0	-0.099	0.0	-0.099	0.0	-0.099	0.0	-0.099	0.0	-0.099	0.0	-0.099	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
756381	-99.0	0.00014567196667066178	1.6198345790278e-05	0.00013492587513103322	3.46027498754512e-05	0.0001720066393244281	2.66275372244843e-05	0.00022876519304088218	9.8615130568871e-06	0.0002038652700365959	1.17343749922834e-05	0.0	-0.099	0.0	-0.099	0.0	-0.099	0.0	-0.099	0.0	-0.099	0.0	-0.099	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
756385	-99.0	0.0003086235085661568	1.63372489843989e-05	0.0006592384599999999	2.0922128e-05	0.00071844363	1.7386592999999998e-05	0.0008943285	6.0435524e-06	0.00091504794	7.908964e-06	0.0	-0.099	0.00021291918	2.6545437000000003e-05	0.00039968893	1.9895824e-05	0.0007505818600000001	1.4035829e-05	0.00089510256	5.3162410000000005e-06	0.0009089247	9.438761e-06	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
756401	-99.0	0.0002193339477429328	1.25145997423316e-05	0.0006125554	1.9930284e-05	0.0008298107	1.7206488e-05	0.0014346566999999999	6.3087423e-06	0.0015231151999999999	7.957743999999999e-06	0.0	-0.099	9.1864586e-05	1.4218069e-05	0.00032833186	1.9032031e-05	0.0010867116000000002	1.3981817e-05	0.0015186613	5.6481427e-06	0.0015928944	9.985768000000001e-06	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
756411	-99.0	0.00013399399760610688	1.1623902379226799e-05	0.0	6.52128068874159e-05	0.0001460807572733604	2.86273695211863e-05	0.0001514107151980629	1.16203958184501e-05	7.53610476602635e-05	1.3701967589231199e-05	0.0	-0.099	0.0	-0.099	0.0	-0.099	0.0	-0.099	0.0	-0.099	0.0	-0.099	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
756440	-99.0	7.32342026157193e-05	5.4630929813305e-06	6.20127e-05	6.2991180000000005e-06	5.4436105999999995e-05	5.3259622999999995e-06	5.1596870000000005e-05	1.8116122000000002e-06	2.2886788000000003e-05	2.3963228e-06	0.0	-0.099	4.0221974e-05	4.631523e-06	4.7421504000000004e-05	6.219503e-06	7.392239e-05	4.283181399999999e-06	3.6594015000000003e-05	1.4848057e-06	2.5241427e-05	2.7250872999999996e-06	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
