id	redshift	hst.wfc.F814W	hst.wfc.F814W_err	jwst.nircam.F115W	jwst.nircam.F115W_err	jwst.nircam.F150W	jwst.nircam.F150W_err	jwst.nircam.F277W	jwst.nircam.F277W_err	jwst.nircam.F444W	jwst.nircam.F444W_err	jwst.miri.F770W	jwst.miri.F770W_err	hst.wfc.F606W	hst.wfc.F606W_err	jwst.nircam.F090W	jwst.nircam.F090W_err	jwst.nircam.F200W	jwst.nircam.F200W_err	jwst.nircam.F356W	jwst.nircam.F356W_err	jwst.nircam.F410M	jwst.nircam.F410M_err	cfht.megacam.u	cfht.megacam.u_err	subaru.hsc.g	subaru.hsc.g_err	subaru.hsc.r	subaru.hsc.r_err	subaru.hsc.i	subaru.hsc.i_err	subaru.hsc.z	subaru.hsc.z_err	subaru.hsc.y	subaru.hsc.y_err	vista.vircam.Y	vista.vircam.Y_err	vista.vircam.J	vista.vircam.J_err	vista.vircam.H	vista.vircam.H_err	vista.vircam.Ks	vista.vircam.Ks_err	subaru.suprime.IB427	subaru.suprime.IB427_err	subaru.suprime.IB505	subaru.suprime.IB505_err	subaru.suprime.IB574	subaru.suprime.IB574_err	subaru.suprime.IB709	subaru.suprime.IB709_err	subaru.suprime.IB827	subaru.suprime.IB827_err	subaru.suprime.NB711	subaru.suprime.NB711_err	subaru.suprime.NB816	subaru.suprime.NB816_err	spitzer.irac.ch1	spitzer.irac.ch1_err	spitzer.irac.ch2	spitzer.irac.ch2_err	spitzer.irac.ch3	spitzer.irac.ch3_err
756228	-99.0	6.77335062384314e-05	1.01168660438413e-05	8.466686e-05	1.4587694e-05	9.148694000000001e-05	1.2562473e-05	0.0001261438	4.098069400000001e-06	0.00014344483999999998	5.646026e-06	0.0	0.00023374347691485953	5.8516763e-05	1.5134884e-05	0.0	4.061996078974027e-05	0.0001087777	9.995124e-06	0.00011742178	3.577709e-06	0.00013875978	6.5312167e-06	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
756324	-99.0	4.3047219310209e-05	9.4069535178501e-06	0.0	6.262381194833604e-05	6.878895e-05	1.1565597e-05	0.00011860539000000001	3.7355593e-06	0.00010651366	5.2005346e-06	0.0	0.00023374347691485953	0.0	3.378621176851701e-05	4.283428e-05	1.3434781e-05	9.204178000000001e-05	9.301094e-06	0.00010211808	3.2672407e-06	0.00011081289	6.0207495e-06	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
756381	-99.0	0.00014567196667066178	1.6198345790278e-05	0.00013492587513103322	3.46027498754512e-05	0.0001720066393244281	2.66275372244843e-05	0.00022876519304088218	9.8615130568871e-06	0.0002038652700365959	1.17343749922834e-05	0.0	0.00023374347691485953	0.0	3.378621176851701e-05	0.0	4.061996078974027e-05	0.0	2.3374347691485947e-05	0.0	1.9441935582935383e-05	0.0	3.7045844534455236e-05	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
756542	-99.0	3.8898565000000005e-05	1.0740824e-05	5.3058877999999994e-05	1.6390331e-05	5.6496159999999993e-05	1.3712637999999999e-05	8.985736e-05	4.480171e-06	0.00010426386399999999	6.180052e-06	0.0	0.00023374347691485953	0.0	3.378621176851701e-05	9.204876e-05	1.5884446e-05	4.8266824e-05	1.07471375e-05	0.00015541830000000002	3.963795e-06	7.500641e-05	7.0688142e-06	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
756650	-99.0	6.63138516237925e-05	1.17295281454284e-05	0.0	6.262381194833604e-05	0.0	5.113750086428668e-05	0.00019583856780838648	9.4837345653074e-06	0.0002498582838073108	1.15624392250521e-05	0.0	0.00023374347691485953	0.0	3.378621176851701e-05	0.0	4.061996078974027e-05	0.0	2.3374347691485947e-05	0.0	1.9441935582935383e-05	0.0	3.7045844534455236e-05	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
756791	-99.0	0.00026699775	1.8197255e-05	0.00015990965	2.5991084000000002e-05	0.00016785364999999998	2.1503622e-05	0.00024733369	6.8460074e-06	0.0001720578	9.492848999999999e-06	0.0	0.00023374347691485953	0.00021211962	2.1614429e-05	0.00015841892	2.5302663e-05	0.00025209007	1.7414644e-05	0.00014919095	5.8675567e-06	0.00017689666	1.1250849e-05	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
756809	-99.0	0.00011930483	1.2798393e-05	0.0	6.262381194833604e-05	5.9934422e-05	1.5290614e-05	0.0001950652	4.9942806e-06	0.00016860367	6.90232e-06	0.0	0.00023374347691485953	0.00012580326	1.5098886e-05	0.0	4.061996078974027e-05	0.00016844274	1.2562682e-05	0.00018318707	4.340693e-06	0.00017672667	8.030989e-06	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
756895	-99.0	0.0001706695880873471	1.66049538019435e-05	0.0	6.262381194833604e-05	0.0001384242292296405	3.51978988729749e-05	0.00025695319934963503	1.26367677479502e-05	0.0001789594609500863	1.51048134539963e-05	0.0	0.00023374347691485953	0.0	3.378621176851701e-05	0.0	4.061996078974027e-05	0.0	2.3374347691485947e-05	0.0	1.9441935582935383e-05	0.0	3.7045844534455236e-05	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
756931	-99.0	0.00026094893	1.9251877e-05	0.0001359619	2.4411343e-05	0.00012973693	2.0348964e-05	0.00031710258	8.908291000000001e-06	0.00024787596	1.2953396000000001e-05	0.0	0.00023374347691485953	0.00012700763	2.5869632e-05	0.00016144675	2.3565946e-05	0.00026727596	1.642428e-05	0.00025873165999999996	7.876417e-06	0.00016397651999999999	1.4440369e-05	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
780235	-99.0	8.22038528173189e-05	2.16132466452945e-05	0.0	6.262381194833604e-05	4.1420029999999995e-05	1.3489208000000001e-05	7.6078676e-05	4.3366094999999994e-06	0.0	3.286544369976563e-05	0.0	0.00023374347691485953	0.0	3.378621176851701e-05	0.0	4.061996078974027e-05	6.981836e-05	1.0636078e-05	5.4052833e-05	3.6963571e-06	6.0551826e-05	6.8318597e-06	0.0	0.0478630092322638	0.0	0.03630780547701008	0.0	0.0478630092322638	0.0	0.057543993733715604	0.0	0.08317637711026687	0.0	0.15848931924611134	0.0	0.13182567385564037	0.0	0.15848931924611134	0.0	0.22908676527677702	0.0	0.30199517204020143	0.0	0.2089296130854034	0.0	0.2089296130854034	0.0	0.2754228703338161	0.0	0.251188643150958	0.0	0.3311311214825902	0.0	0.3981071705534972	0.0	0.3311311214825902	0.0	0.19054607179632457	0.0	0.2089296130854034	0.0	3.3113112148259027
